"BehaviorSpace results (NetLogo 5.2.0)"
"priority_queue_them_park.nlogo"
"wait-time-normal-q"
"12/19/2015 22:56:20:254 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","number-persons","[step]","(sum [waiting-time] of visitors) / ((count visitors with [queueing?]) + 1)"
"2","50","1649","40.10344827586207"
"3","300","569","129.4576923076923"
"2","50","1650","39.733333333333334"
"2","50","1651","34.083333333333336"
"2","50","1652","41.642857142857146"
"3","300","570","128.49242424242425"
"2","50","1653","37.40625"
"2","50","1654","34.22222222222222"
"2","50","1655","40.03333333333333"
"2","50","1656","39.70967741935484"
"2","50","1657","35.166666666666664"
"1","1","2322","0.5"
"1","1","2323","1"
"1","1","2324","0"
"2","50","1658","46.11538461538461"
"1","1","2325","0"
"1","1","2326","0"
"2","50","1659","43.785714285714285"
"1","1","2327","0"
"3","300","571","124.3490909090909"
"1","1","2328","0.5"
"2","50","1660","37.029411764705884"
"1","1","2329","1"
"1","1","2330","0"
"1","1","2331","0"
"2","50","1661","41.266666666666666"
"1","1","2332","0"
"1","1","2333","0"
"2","50","1662","39.65625"
"1","1","2334","0"
"2","50","1663","36.22222222222222"
"1","1","2335","0"
"1","1","2336","0"
"1","1","2337","0"
"2","50","1664","43.142857142857146"
"3","300","572","129.27756653992395"
"1","1","2338","0"
"1","1","2339","0"
"2","50","1665","39.935483870967744"
"1","1","2340","0"
"1","1","2341","0"
"2","50","1666","37.38235294117647"
"1","1","2342","0"
"3","300","573","128.3370786516854"
"1","1","2343","0"
"2","50","1667","47.57692307692308"
"1","1","2344","0"
"1","1","2345","0"
"1","1","2346","0"
"2","50","1668","45.142857142857146"
"1","1","2347","0"
"1","1","2348","0"
"2","50","1669","36.083333333333336"
"1","1","2349","0"
"1","1","2350","0"
"2","50","1670","33.92857142857143"
"1","1","2351","0"
"1","1","2352","0"
"2","50","1671","32.63333333333333"
"1","1","2353","0"
"3","300","574","126.51282051282051"
"1","1","2354","0"
"2","50","1672","31.5625"
"1","1","2355","0"
"1","1","2356","0.5"
"2","50","1673","34.77777777777778"
"1","1","2357","0"
"1","1","2358","0"
"2","50","1674","33.3448275862069"
"1","1","2359","0"
"3","300","575","126.54135338345864"
"2","50","1675","27.10810810810811"
"1","1","2360","0"
"2","50","1676","30.5"
"1","1","2361","0.5"
"2","50","1677","28.857142857142858"
"1","1","2362","1"
"2","50","1678","26.871794871794872"
"1","1","2363","0"
"1","1","2364","0"
"2","50","1679","33.5"
"1","1","2365","0"
"1","1","2366","0"
"2","50","1680","32.375"
"1","1","2367","0"
"3","300","576","125.66296296296296"
"2","50","1681","26.24390243902439"
"1","1","2368","0"
"1","1","2369","0"
"2","50","1682","33.58064516129032"
"1","1","2370","0"
"2","50","1683","34.54838709677419"
"1","1","2371","0"
"1","1","2372","0"
"1","1","2373","0"
"1","1","2374","0"
"1","1","2375","0"
"1","1","2376","0"
"1","1","2377","0"
"1","1","2378","0"
"2","50","1684","30.72222222222222"
"1","1","2379","0"
"3","300","577","123.48375451263539"
"2","50","1685","37.89655172413793"
"1","1","2380","0"
"1","1","2381","0"
"2","50","1686","31.5"
"1","1","2382","0"
"1","1","2383","0.5"
"1","1","2384","0"
"1","1","2385","0"
"2","50","1687","31.62162162162162"
"1","1","2386","0"
"1","1","2387","0"
"1","1","2388","0.5"
"2","50","1688","36.74193548387097"
"1","1","2389","1"
"2","50","1689","36.5625"
"1","1","2390","0"
"3","300","578","127.53584905660378"
"1","1","2391","0"
"1","1","2392","0"
"1","1","2393","0"
"1","1","2394","0"
"2","50","1690","33.47222222222222"
"1","1","2395","0"
"3","300","579","127.57677902621722"
"1","1","2396","0"
"2","50","1691","41.172413793103445"
"1","1","2397","0"
"1","1","2398","0"
"1","1","2399","0"
"1","1","2400","0"
"1","1","2401","0"
"1","1","2402","0"
"1","1","2403","0"
"1","1","2404","0.5"
"3","300","580","123.08602150537635"
"2","50","1692","40.766666666666666"
"1","1","2405","0"
"1","1","2406","0"
"1","1","2407","0"
"1","1","2408","0"
"1","1","2409","0"
"1","1","2410","0.5"
"1","1","2411","0"
"2","50","1693","38.03030303030303"
"1","1","2412","0"
"2","50","1694","40.096774193548384"
"1","1","2413","0"
"2","50","1695","39.8125"
"1","1","2414","0"
"3","300","581","127.99248120300751"
"2","50","1696","36.361111111111114"
"1","1","2415","0"
"1","1","2416","0"
"1","1","2417","0"
"2","50","1697","41.32258064516129"
"2","50","1698","41"
"3","300","582","127.0925925925926"
"2","50","1699","39.55882352941177"
"2","50","1700","44.36666666666667"
"2","50","1701","40.11764705882353"
"3","300","583","123.11387900355872"
"2","50","1702","37.83783783783784"
"1","1","2418","0"
"2","50","1703","44.935483870967744"
"1","1","2419","0"
"2","50","1704","40.77142857142857"
"3","300","584","127.84014869888476"
"1","1","2420","0"
"2","50","1705","35.78048780487805"
"1","1","2421","0"
"1","1","2422","0.5"
"2","50","1706","44.303030303030305"
"1","1","2423","0"
"2","50","1707","43.970588235294116"
"1","1","2424","0"
"1","1","2425","0.5"
"3","300","585","126.5036496350365"
"2","50","1708","37.4390243902439"
"1","1","2426","0"
"1","1","2427","0"
"2","50","1709","47.15625"
"1","1","2428","0"
"1","1","2429","0"
"2","50","1710","44.08571428571429"
"1","1","2430","0"
"3","300","586","123.04577464788733"
"1","1","2431","0"
"2","50","1711","37.714285714285715"
"1","1","2432","0"
"1","1","2433","0.5"
"2","50","1712","48.86206896551724"
"1","1","2434","1"
"1","1","2435","0"
"1","1","2436","0"
"2","50","1713","43.90909090909091"
"1","1","2437","0"
"1","1","2438","0"
"2","50","1714","37.2"
"1","1","2439","0"
"3","300","587","128.25"
"1","1","2440","0"
"2","50","1715","46.96774193548387"
"1","1","2441","0"
"2","50","1716","47.935483870967744"
"1","1","2442","0.5"
"3","300","588","128.7765567765568"
"1","1","2443","1"
"2","50","1717","42.25"
"1","1","2444","0"
"1","1","2445","0"
"2","50","1718","50.6"
"1","1","2446","0"
"2","50","1719","51.56666666666667"
"1","1","2447","0"
"1","1","2448","0"
"1","1","2449","0"
"3","300","589","126.1067615658363"
"2","50","1720","46.470588235294116"
"1","1","2450","0"
"1","1","2451","0"
"2","50","1721","60.541666666666664"
"1","1","2452","0"
"1","1","2453","0"
"2","50","1722","49.4"
"2","50","1723","43.31428571428572"
"2","50","1724","51.62068965517241"
"2","50","1725","47.75"
"1","1","2454","0"
"2","50","1726","43.416666666666664"
"3","300","590","130.6417910447761"
"2","50","1727","52.206896551724135"
"2","50","1728","43.02777777777778"
"3","300","591","129.24542124542126"
"2","50","1729","40.69230769230769"
"2","50","1730","52.46666666666667"
"3","300","592","127.01071428571429"
"2","50","1731","45.94285714285714"
"2","50","1732","40.19512195121951"
"3","300","593","130.51119402985074"
"2","50","1733","51.266666666666666"
"2","50","1734","50.58064516129032"
"2","50","1735","42.23684210526316"
"3","300","594","130.54074074074074"
"2","50","1736","51.45161290322581"
"2","50","1737","49.303030303030305"
"2","50","1738","43.78947368421053"
"3","300","595","125.98226950354609"
"2","50","1739","56.89655172413793"
"2","50","1740","50.96969696969697"
"2","50","1741","46.432432432432435"
"2","50","1742","58.48275862068966"
"2","50","1743","52.36363636363637"
"3","300","596","130.79323308270676"
"2","50","1744","44.175"
"2","50","1745","50.90625"
"3","300","597","128.90441176470588"
"2","50","1746","47.51428571428571"
"2","50","1747","39.651162790697676"
"2","50","1748","46.9375"
"2","50","1749","46.484848484848484"
"3","300","598","126.66666666666667"
"2","50","1750","42.432432432432435"
"2","50","1751","49.214285714285715"
"2","50","1752","50.17857142857143"
"3","300","599","130.51503759398497"
"2","50","1753","37.94736842105263"
"2","50","1754","51"
"2","50","1755","46.86666666666667"
"3","300","600","130.53731343283582"
"2","50","1756","41.142857142857146"
"2","50","1757","49.93103448275862"
"2","50","1758","47.67741935483871"
"2","50","1759","40.91891891891892"
"1","1","2455","0"
"2","50","1760","47.73076923076923"
"1","1","2456","0"
"2","50","1761","43.758620689655174"
"1","1","2457","0.5"
"1","1","2458","1"
"3","300","601","129.14285714285714"
"1","1","2459","0"
"2","50","1762","40.625"
"1","1","2460","0"
"1","1","2461","0"
"2","50","1763","47.26923076923077"
"1","1","2462","0"
"1","1","2463","0"
"2","50","1764","41.93333333333333"
"1","1","2464","0"
"1","1","2465","0"
"1","1","2466","0"
"2","50","1765","34.972972972972975"
"1","1","2467","0"
"3","300","602","132.67924528301887"
"1","1","2468","0"
"2","50","1766","29.838709677419356"
"1","1","2469","0"
"1","1","2470","0"
"2","50","1767","28.176470588235293"
"1","1","2471","0"
"1","1","2472","0"
"1","1","2473","0"
"2","50","1768","24.341463414634145"
"1","1","2474","0"
"1","1","2475","0"
"1","1","2476","0"
"1","1","2477","0"
"2","50","1769","30.82758620689655"
"1","1","2478","0"
"1","1","2479","0"
"3","300","603","130.2610294117647"
"2","50","1770","29.806451612903224"
"1","1","2480","0"
"1","1","2481","0"
"1","1","2482","0"
"2","50","1771","28.147058823529413"
"1","1","2483","0"
"1","1","2484","0"
"2","50","1772","33.15384615384615"
"1","1","2485","0"
"1","1","2486","0"
"1","1","2487","0"
"2","50","1773","31.75"
"1","1","2488","0"
"1","1","2489","0"
"1","1","2490","0"
"2","50","1774","26.37142857142857"
"1","1","2491","0"
"3","300","604","127.98924731182795"
"1","1","2492","0"
"1","1","2493","0"
"2","50","1775","32.107142857142854"
"1","1","2494","0"
"1","1","2495","0"
"2","50","1776","30.933333333333334"
"1","1","2496","0"
"1","1","2497","0"
"1","1","2498","0"
"2","50","1777","28.264705882352942"
"1","1","2499","0"
"1","1","2500","0"
"3","300","605","134.30943396226414"
"2","50","1778","34.111111111111114"
"1","1","2501","0"
"1","1","2502","0.5"
"1","1","2503","1"
"2","50","1779","33.857142857142854"
"1","1","2504","0"
"1","1","2505","0"
"1","1","2506","0"
"2","50","1780","28.852941176470587"
"1","1","2507","0"
"1","1","2508","0"
"1","1","2509","0.5"
"2","50","1781","34.48148148148148"
"1","1","2510","0"
"1","1","2511","0"
"1","1","2512","0"
"2","50","1782","32"
"1","1","2513","0"
"1","1","2514","0"
"2","50","1783","31.93548387096774"
"1","1","2515","0.5"
"1","1","2516","0"
"1","1","2517","0"
"2","50","1784","37.30769230769231"
"1","1","2518","0.5"
"1","1","2519","0"
"2","50","1785","34.41379310344828"
"1","1","2520","0"
"3","300","606","132.81851851851852"
"1","1","2521","0"
"2","50","1786","30.323529411764707"
"1","1","2522","0"
"1","1","2523","0.5"
"1","1","2524","1"
"2","50","1787","35.392857142857146"
"1","1","2525","0"
"1","1","2526","0"
"2","50","1788","32.935483870967744"
"1","1","2527","0"
"1","1","2528","0"
"3","300","607","131.87591240875912"
"2","50","1789","31.90909090909091"
"1","1","2529","0.5"
"1","1","2530","1"
"1","1","2531","0"
"2","50","1790","38.07692307692308"
"1","1","2532","0"
"1","1","2533","0"
"2","50","1791","36.32142857142857"
"1","1","2534","0"
"1","1","2535","0.5"
"1","1","2536","1"
"2","50","1792","32.75"
"1","1","2537","0"
"3","300","608","137.11832061068702"
"1","1","2538","0"
"2","50","1793","40"
"1","1","2539","0"
"1","1","2540","0"
"2","50","1794","35.63333333333333"
"1","1","2541","0"
"1","1","2542","0"
"2","50","1795","32.411764705882355"
"1","1","2543","0"
"1","1","2544","0"
"3","300","609","137.07575757575756"
"2","50","1796","40.11538461538461"
"1","1","2545","0"
"2","50","1797","39.592592592592595"
"2","50","1798","33.36363636363637"
"3","300","610","133.55311355311355"
"2","50","1799","41.07692307692308"
"2","50","1800","37.793103448275865"
"2","50","1801","33.205882352941174"
"1","1","2546","0"
"2","50","1802","38.275862068965516"
"1","1","2547","0.5"
"3","300","611","137.53992395437263"
"1","1","2548","1"
"2","50","1803","35.65625"
"1","1","2549","0"
"1","1","2550","0"
"2","50","1804","33.57142857142857"
"1","1","2551","0"
"1","1","2552","0"
"2","50","1805","39.3448275862069"
"1","1","2553","0"
"1","1","2554","0"
"3","300","612","136.4756554307116"
"2","50","1806","39"
"1","1","2555","0"
"1","1","2556","0"
"2","50","1807","35.38235294117647"
"1","1","2557","0"
"1","1","2558","0"
"2","50","1808","34.964285714285715"
"1","1","2559","0"
"1","1","2560","0"
"1","1","2561","0"
"2","50","1809","31.5625"
"1","1","2562","0"
"1","1","2563","0"
"1","1","2564","0"
"1","1","2565","0"
"2","50","1810","29.02777777777778"
"1","1","2566","0"
"3","300","613","133.98540145985402"
"1","1","2567","0"
"1","1","2568","0"
"2","50","1811","37.18518518518518"
"1","1","2569","0"
"1","1","2570","0"
"2","50","1812","36.82142857142857"
"1","1","2571","0"
"1","1","2572","0"
"1","1","2573","0"
"2","50","1813","31.294117647058822"
"1","1","2574","0"
"1","1","2575","0"
"2","50","1814","34.54838709677419"
"1","1","2576","0"
"1","1","2577","0"
"2","50","1815","32.470588235294116"
"1","1","2578","0"
"1","1","2579","0"
"1","1","2580","0"
"2","50","1816","30.81081081081081"
"1","1","2581","0"
"1","1","2582","0"
"1","1","2583","0"
"1","1","2584","0.5"
"1","1","2585","0"
"2","50","1817","38.724137931034484"
"1","1","2586","0"
"1","1","2587","0.5"
"1","1","2588","0"
"1","1","2589","0"
"2","50","1818","38.4"
"1","1","2590","0"
"1","1","2591","0"
"1","1","2592","0"
"2","50","1819","33.885714285714286"
"1","1","2593","0"
"1","1","2594","0"
"2","50","1820","23.379310344827587"
"1","1","2595","0"
"1","1","2596","0"
"1","1","2597","0"
"2","50","1821","23.566666666666666"
"2","50","1822","21.764705882352942"
"2","50","1823","23.258064516129032"
"2","50","1824","19.94736842105263"
"2","50","1825","19.925"
"1","1","2598","0"
"2","50","1826","24.483870967741936"
"3","300","614","136.90494296577947"
"2","50","1827","24.6875"
"2","50","1828","24.205882352941178"
"2","50","1829","28.06896551724138"
"2","50","1830","28.1"
"2","50","1831","25.764705882352942"
"3","300","615","134.84758364312268"
"2","50","1832","28.733333333333334"
"2","50","1833","28.774193548387096"
"3","300","616","133.3832116788321"
"2","50","1834","27.205882352941178"
"2","50","1835","29.076923076923077"
"3","300","617","139.96153846153845"
"2","50","1836","27.03448275862069"
"2","50","1837","24.029411764705884"
"2","50","1838","18.25925925925926"
"2","50","1839","16.870967741935484"
"2","50","1840","15.108108108108109"
"3","300","618","138.83712121212122"
"2","50","1841","17.176470588235293"
"2","50","1842","15.948717948717949"
"3","300","619","134.76642335766422"
"2","50","1843","16.923076923076923"
"2","50","1844","19.419354838709676"
"2","50","1845","18.676470588235293"
"2","50","1846","16.85"
"2","50","1847","20.75"
"3","300","620","138.94656488549617"
"2","50","1848","21.714285714285715"
"2","50","1849","18.852941176470587"
"2","50","1850","22.74074074074074"
"3","300","621","138.8901515151515"
"2","50","1851","21.433333333333334"
"2","50","1852","19.34285714285714"
"3","300","622","136.29889298892988"
"2","50","1853","25.576923076923077"
"2","50","1854","24.714285714285715"
"2","50","1855","21.939393939393938"
"2","50","1856","24.7"
"3","300","623","140.27969348659005"
"2","50","1857","24.125"
"2","50","1858","23.676470588235293"
"2","50","1859","27.814814814814813"
"3","300","624","137.61194029850745"
"2","50","1860","25.193548387096776"
"2","50","1861","22.08108108108108"
"3","300","625","135.10545454545453"
"2","50","1862","27.384615384615383"
"2","50","1863","26.392857142857142"
"2","50","1864","23.363636363636363"
"2","50","1865","24.925925925925927"
"3","300","626","137.75187969924812"
"2","50","1866","23.4"
"2","50","1867","19.945945945945947"
"1","1","2599","0"
"1","1","2600","0"
"2","50","1868","25.275862068965516"
"1","1","2601","0"
"1","1","2602","0"
"3","300","627","137.21189591078067"
"2","50","1869","24.612903225806452"
"1","1","2603","0"
"1","1","2604","0"
"1","1","2605","0"
"2","50","1870","21.594594594594593"
"1","1","2606","0"
"1","1","2607","0"
"1","1","2608","0"
"2","50","1871","29.653846153846153"
"1","1","2609","0"
"1","1","2610","0"
"2","50","1872","28.5"
"3","300","628","134.72826086956522"
"1","1","2611","0"
"1","1","2612","0"
"2","50","1873","25.151515151515152"
"1","1","2613","0.5"
"1","1","2614","1"
"1","1","2615","0"
"2","50","1874","28.964285714285715"
"1","1","2616","0"
"1","1","2617","0"
"2","50","1875","25.545454545454547"
"1","1","2618","0"
"1","1","2619","0"
"2","50","1876","25.764705882352942"
"1","1","2620","0.5"
"1","1","2621","0"
"3","300","629","138.9056603773585"
"2","50","1877","28.103448275862068"
"1","1","2622","0"
"1","1","2623","0"
"2","50","1878","26.4375"
"1","1","2624","0"
"1","1","2625","0.5"
"1","1","2626","1"
"2","50","1879","24.47222222222222"
"1","1","2627","0"
"1","1","2628","0"
"2","50","1880","28.566666666666666"
"1","1","2629","0"
"1","1","2630","0"
"2","50","1881","27.75"
"1","1","2631","0"
"1","1","2632","0"
"1","1","2633","0"
"1","1","2634","0"
"2","50","1882","26.34285714285714"
"3","300","630","138.34701492537314"
"1","1","2635","0"
"1","1","2636","0"
"2","50","1883","32.76923076923077"
"1","1","2637","0"
"1","1","2638","0"
"2","50","1884","31.392857142857142"
"1","1","2639","0"
"1","1","2640","0"
"1","1","2641","0"
"2","50","1885","26.823529411764707"
"1","1","2642","0"
"1","1","2643","0"
"3","300","631","134.84837545126354"
"2","50","1886","29.3"
"1","1","2644","0"
"1","1","2645","0"
"2","50","1887","25.38888888888889"
"1","1","2646","0"
"1","1","2647","0"
"1","1","2648","0"
"2","50","1888","25.026315789473685"
"1","1","2649","0"
"1","1","2650","0"
"3","300","632","139.53558052434457"
"2","50","1889","32.44827586206897"
"1","1","2651","0"
"1","1","2652","0"
"2","50","1890","31.322580645161292"
"1","1","2653","0.5"
"1","1","2654","0"
"1","1","2655","0"
"2","50","1891","28.714285714285715"
"1","1","2656","0"
"1","1","2657","0"
"2","50","1892","32.25806451612903"
"1","1","2658","0.5"
"1","1","2659","1"
"3","300","633","136.96715328467153"
"1","1","2660","0"
"2","50","1893","29.542857142857144"
"1","1","2661","0"
"1","1","2662","0"
"2","50","1894","26.825"
"1","1","2663","0"
"1","1","2664","0"
"1","1","2665","0.5"
"2","50","1895","34.516129032258064"
"1","1","2666","0"
"1","1","2667","0"
"2","50","1896","33.39393939393939"
"1","1","2668","0"
"1","1","2669","0"
"1","1","2670","0"
"3","300","634","134.07801418439718"
"2","50","1897","30.756756756756758"
"1","1","2671","0"
"1","1","2672","0"
"1","1","2673","0"
"2","50","1898","37.3"
"1","1","2674","0"
"1","1","2675","0"
"1","1","2676","0"
"2","50","1899","34.878787878787875"
"1","1","2677","0"
"1","1","2678","0"
"1","1","2679","0"
"2","50","1900","31.263157894736842"
"1","1","2680","0"
"1","1","2681","0"
"2","50","1901","32.89655172413793"
"1","1","2682","0"
"1","1","2683","0"
"1","1","2684","0"
"2","50","1902","31.741935483870968"
"1","1","2685","0"
"1","1","2686","0.5"
"2","50","1903","30.78787878787879"
"1","1","2687","0"
"1","1","2688","0"
"3","300","635","140.55223880597015"
"2","50","1904","33.733333333333334"
"1","1","2689","0"
"1","1","2690","0"
"2","50","1905","28.324324324324323"
"1","1","2691","0.5"
"1","1","2692","1"
"2","50","1906","27.175"
"1","1","2693","0"
"1","1","2694","0"
"2","50","1907","32.411764705882355"
"1","1","2695","0.5"
"1","1","2696","0"
"2","50","1908","31.583333333333332"
"1","1","2697","0"
"3","300","636","141.0260223048327"
"1","1","2698","0"
"1","1","2699","0"
"2","50","1909","27.41860465116279"
"1","1","2700","0"
"1","1","2701","0.5"
"2","50","1910","30.235294117647058"
"1","1","2702","0"
"1","1","2703","0"
"2","50","1911","31.205882352941178"
"1","1","2704","0"
"1","1","2705","0"
"2","50","1912","27.5"
"3","300","637","139.95604395604394"
"1","1","2706","0.5"
"1","1","2707","1"
"2","50","1913","29.90625"
"1","1","2708","0"
"1","1","2709","0"
"2","50","1914","29.11764705882353"
"1","1","2710","0.5"
"1","1","2711","0"
"1","1","2712","0"
"2","50","1915","27.72972972972973"
"2","50","1916","31.580645161290324"
"3","300","638","142.08712121212122"
"2","50","1917","30.636363636363637"
"2","50","1918","26.897435897435898"
"2","50","1919","34.310344827586206"
"3","300","639","142.01503759398497"
"2","50","1920","34.13333333333333"
"1","1","2713","0.5"
"2","50","1921","34"
"1","1","2714","0"
"1","1","2715","0"
"1","1","2716","0"
"2","50","1922","32.26923076923077"
"1","1","2717","0"
"1","1","2718","0"
"3","300","640","138.86496350364965"
"2","50","1923","29.896551724137932"
"1","1","2719","0"
"1","1","2720","0"
"1","1","2721","0"
"2","50","1924","28.0625"
"1","1","2722","0"
"1","1","2723","0"
"2","50","1925","32.2962962962963"
"1","1","2724","0"
"1","1","2725","0"
"1","1","2726","0"
"2","50","1926","30.033333333333335"
"1","1","2727","0"
"3","300","641","142.50751879699249"
"1","1","2728","0.5"
"2","50","1927","25.324324324324323"
"1","1","2729","0"
"1","1","2730","0"
"1","1","2731","0"
"1","1","2732","0"
"2","50","1928","28.428571428571427"
"1","1","2733","0"
"1","1","2734","0.5"
"2","50","1929","27.5"
"1","1","2735","0"
"1","1","2736","0"
"1","1","2737","0"
"1","1","2738","0"
"1","1","2739","0"
"1","1","2740","0.5"
"2","50","1930","26.75"
"1","1","2741","0"
"1","1","2742","0"
"1","1","2743","0"
"1","1","2744","0"
"1","1","2745","0"
"3","300","642","139.34306569343065"
"1","1","2746","0"
"2","50","1931","28.75"
"1","1","2747","0"
"1","1","2748","0"
"1","1","2749","0.5"
"1","1","2750","0"
"1","1","2751","0"
"1","1","2752","0.5"
"1","1","2753","0"
"1","1","2754","0"
"1","1","2755","0"
"2","50","1932","27.8"
"1","1","2756","0"
"1","1","2757","0"
"1","1","2758","0"
"1","1","2759","0"
"1","1","2760","0.5"
"1","1","2761","1"
"2","50","1933","26.242424242424242"
"1","1","2762","0"
"1","1","2763","0"
"1","1","2764","0"
"2","50","1934","31.576923076923077"
"1","1","2765","0"
"1","1","2766","0"
"1","1","2767","0"
"2","50","1935","27.451612903225808"
"1","1","2768","0"
"1","1","2769","0"
"3","300","643","137.84229390681003"
"2","50","1936","23.972972972972972"
"1","1","2770","0"
"1","1","2771","0"
"2","50","1937","25.8"
"2","50","1938","26.766666666666666"
"2","50","1939","21.564102564102566"
"3","300","644","140.7462686567164"
"2","50","1940","26.516129032258064"
"2","50","1941","25.87878787878788"
"2","50","1942","25.37142857142857"
"3","300","645","139.67279411764707"
"2","50","1943","27.375"
"1","1","2772","0"
"2","50","1944","26"
"3","300","646","136.19572953736656"
"2","50","1945","23.725"
"2","50","1946","29.482758620689655"
"2","50","1947","27.6875"
"3","300","647","138.34814814814814"
"2","50","1948","24.289473684210527"
"2","50","1949","31.178571428571427"
"2","50","1950","28.25"
"3","300","648","137.32481751824818"
"2","50","1951","24.153846153846153"
"2","50","1952","29.225806451612904"
"2","50","1953","26.857142857142858"
"2","50","1954","25.076923076923077"
"3","300","649","136.3453237410072"
"2","50","1955","24.84375"
"2","50","1956","25.8125"
"2","50","1957","22.710526315789473"
"3","300","650","141.02661596958174"
"2","50","1958","23.25"
"2","50","1959","20.696969696969695"
"2","50","1960","17.634146341463413"
"2","50","1961","22.225806451612904"
"2","50","1962","22.5"
"3","300","651","139.3917910447761"
"2","50","1963","18.975"
"2","50","1964","22.84375"
"2","50","1965","23.12121212121212"
"2","50","1966","21.594594594594593"
"2","50","1967","23"
"3","300","652","136.84"
"2","50","1968","20.525"
"2","50","1969","20.523809523809526"
"3","300","653","141.72727272727272"
"2","50","1970","24.25"
"2","50","1971","24.484848484848484"
"3","300","654","141.1310861423221"
"2","50","1972","23.416666666666668"
"2","50","1973","25.448275862068964"
"2","50","1974","24.774193548387096"
"2","50","1975","22.305555555555557"
"3","300","655","137.03249097472923"
"2","50","1976","28.357142857142858"
"2","50","1977","27.433333333333334"
"2","50","1978","25.90909090909091"
"3","300","656","141.75280898876406"
"2","50","1979","27.413793103448278"
"2","50","1980","26.612903225806452"
"2","50","1981","25.235294117647058"
"3","300","657","141.17407407407407"
"2","50","1982","27.714285714285715"
"2","50","1983","23.794117647058822"
"2","50","1984","20.238095238095237"
"3","300","658","138.10791366906474"
"2","50","1985","26.03030303030303"
"2","50","1986","26.235294117647058"
"3","300","659","142.72932330827066"
"2","50","1987","22.73170731707317"
"2","50","1988","27.161290322580644"
"2","50","1989","25.735294117647058"
"3","300","660","142.66044776119404"
"2","50","1990","22.317073170731707"
"2","50","1991","26.34375"
"2","50","1992","25.764705882352942"
"1","1","2773","0"
"2","50","1993","24.64864864864865"
"1","1","2774","0"
"3","300","661","138.03225806451613"
"2","50","1994","28.321428571428573"
"1","1","2775","0"
"1","1","2776","0"
"1","1","2777","0"
"2","50","1995","26.548387096774192"
"1","1","2778","0"
"1","1","2779","0"
"1","1","2780","0"
"2","50","1996","24.485714285714284"
"1","1","2781","0"
"1","1","2782","0"
"3","300","662","141.04868913857678"
"2","50","1997","27.838709677419356"
"1","1","2783","0"
"1","1","2784","0"
"1","1","2785","0"
"1","1","2786","0"
"2","50","1998","25.62857142857143"
"1","1","2787","0"
"1","1","2788","0"
"1","1","2789","0"
"2","50","1999","22.853658536585368"
"1","1","2790","0"
"3","300","663","139.9630996309963"
"1","1","2791","0"
"1","1","2792","0"
"1","1","2793","0"
"2","50","2000","24.75"
"1","1","2794","0"
"1","1","2795","0"
"1","1","2796","0"
"2","50","2001","24.264705882352942"
"1","1","2797","0"
"1","1","2798","0"
"2","50","2002","22.68421052631579"
"3","300","664","137.92779783393502"
"1","1","2799","0.5"
"1","1","2800","1"
"1","1","2801","0"
"2","50","2003","28.066666666666666"
"1","1","2802","0"
"1","1","2803","0"
"2","50","2004","28.129032258064516"
"1","1","2804","0"
"1","1","2805","0"
"1","1","2806","0"
"2","50","2005","25.194444444444443"
"3","300","665","141.5634328358209"
"1","1","2807","0"
"1","1","2808","0"
"2","50","2006","29.678571428571427"
"1","1","2809","0"
"1","1","2810","0"
"1","1","2811","0"
"1","1","2812","0"
"1","1","2813","0"
"1","1","2814","0"
"3","300","666","140.47794117647058"
"2","50","2007","29.620689655172413"
"1","1","2815","0"
"1","1","2816","0"
"1","1","2817","0"
"1","1","2818","0"
"2","50","2008","23.57894736842105"
"1","1","2819","0"
"1","1","2820","0"
"2","50","2009","25.181818181818183"
"1","1","2821","0"
"1","1","2822","0"
"3","300","667","140.95970695970695"
"1","1","2823","0"
"2","50","2010","24.714285714285715"
"1","1","2824","0"
"1","1","2825","0"
"2","50","2011","21.571428571428573"
"1","1","2826","0"
"1","1","2827","0"
"2","50","2012","25.647058823529413"
"1","1","2828","0"
"1","1","2829","0"
"1","1","2830","0.5"
"3","300","668","143.093984962406"
"2","50","2013","25.885714285714286"
"1","1","2831","0"
"1","1","2832","0"
"1","1","2833","0"
"2","50","2014","25.45945945945946"
"1","1","2834","0"
"1","1","2835","0"
"1","1","2836","0"
"2","50","2015","33.76923076923077"
"1","1","2837","0"
"1","1","2838","0"
"3","300","669","141.45018450184503"
"1","1","2839","0"
"2","50","2016","31.24137931034483"
"1","1","2840","0"
"1","1","2841","0"
"2","50","2017","25.45945945945946"
"2","50","2018","31.4"
"2","50","2019","28.676470588235293"
"2","50","2020","27.324324324324323"
"2","50","2021","25.275862068965516"
"2","50","2022","24.612903225806452"
"1","1","2842","0"
"1","1","2843","0"
"1","1","2844","0"
"2","50","2023","21.594594594594593"
"1","1","2845","0"
"1","1","2846","0"
"1","1","2847","0"
"3","300","670","139.3826714801444"
"1","1","2848","0"
"1","1","2849","0"
"1","1","2850","0"
"1","1","2851","0"
"1","1","2852","0"
"1","1","2853","0"
"1","1","2854","0"
"1","1","2855","0"
"1","1","2856","0"
"2","50","2024","25.678571428571427"
"2","50","2025","24.161290322580644"
"2","50","2026","20.68421052631579"
"2","50","2027","26.2"
"2","50","2028","26.322580645161292"
"1","1","2857","0"
"3","300","671","143.92830188679244"
"2","50","2029","24.970588235294116"
"1","1","2858","0"
