"BehaviorSpace results (NetLogo 5.2.0)"
"priority_queue_them_park.nlogo"
"wait-time-normal-q"
"12/19/2015 22:56:28:295 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","1","2","3"
"number-persons","1","50","300"
"[reporter]","(sum [waiting-time] of visitors) / ((count visitors with [queueing?]) + 1)","(sum [waiting-time] of visitors) / ((count visitors with [queueing?]) + 1)","(sum [waiting-time] of visitors) / ((count visitors with [queueing?]) + 1)"
"[final]","0","38.857142857142854","272.2089552238806"
"[min]","0","0","0"
"[max]","1","81.41666666666667","299.3433962264151"
"[mean]","0.08908218356328734","31.973930467392282","188.7945153566922"
"[steps]","5000","5000","5000"

"[all run data]","(sum [waiting-time] of visitors) / ((count visitors with [queueing?]) + 1)","(sum [waiting-time] of visitors) / ((count visitors with [queueing?]) + 1)","(sum [waiting-time] of visitors) / ((count visitors with [queueing?]) + 1)"
,"0","24.575757575757574","57.282051282051285"
,"0","20.75609756097561","57.655797101449274"
,"0","23.545454545454547","58.79026217228464"
,"0","23.823529411764707","58.705882352941174"
,"0","22.864864864864863","58.435251798561154"
,"0","27.689655172413794","60.06792452830189"
,"0","28.655172413793103","60.17100371747212"
,"0","24.714285714285715","59.641304347826086"
,"0","30.791666666666668","60.400763358778626"
,"0","26.448275862068964","60.04477611940298"
,"0","24.21212121212121","59.94139194139194"
,"0","23.20689655172414","61.47744360902256"
,"0","23.4","62.014925373134325"
,"0","21.02857142857143","61.653284671532845"
,"0","26.6","63.052830188679245"
,"0","23.896551724137932","63.57677902621723"
,"0","21.96969696969697","60.97879858657244"
,"0","24.071428571428573","62.86813186813187"
,"0","24.20689655172414","63.18115942028985"
,"0","22.242424242424242","63.49820788530466"
,"0","20.24137931034483","65.37453183520599"
,"0","19.903225806451612","64.93406593406593"
,"0","17.64864864864865","64.53405017921148"
,"0","20.689655172413794","67.27340823970037"
,"0","20.322580645161292","67.52222222222223"
,"0","19.5","66.81227436823104"
,"0","23.814814814814813","67.59550561797752"
,"0","21.0625","67.34926470588235"
,"0","18.256410256410255","66.89208633093526"
,"0","23.482758620689655","68.83396226415094"
,"0","22.93548387096774","69.05970149253731"
,"0.5","22.515151515151516","67.33333333333333"
,"0","26.185185185185187","70.62121212121212"
,"0","24.533333333333335","69.79335793357933"
,"0","23.272727272727273","69.27797833935018"
,"0","27.74074074074074","71.47727272727273"
,"0","27.714285714285715","70.37132352941177"
,"0.5","25.21875","69.11387900355872"
,"0","31.307692307692307","71.00751879699249"
,"0","28.1","71.21189591078067"
,"0","24.38888888888889","69.41071428571429"
,"0","27.5","70.41758241758242"
,"0","27.636363636363637","71.15693430656934"
,"0","26.305555555555557","70.38078291814946"
,"0","33.03846153846154","72.77323420074349"
,"0","31.642857142857142","72.96691176470588"
,"0","29.548387096774192","72.90579710144928"
,"0","32.172413793103445","75.74809160305344"
,"0","28.41176470588235","76.17045454545455"
,"0","26.394736842105264","74.92647058823529"
,"0","33.285714285714285","75.97328244274809"
,"0","33.10344827586207","74.99256505576209"
,"0","30.060606060606062","73.82310469314079"
,"0","39.04","76.64150943396227"
,"0","34.62068965517241","76.21851851851852"
,"0","31.393939393939394","74.49285714285715"
,"0","35.107142857142854","77.56716417910448"
,"0.5","33.733333333333334","78.27509293680298"
,"1","30.735294117647058","75.9288256227758"
,"0","35.689655172413794","77.64074074074074"
,"0","34.354838709677416","78.06617647058823"
,"0.5","29","76.83214285714286"
,"0","32.705882352941174","79.07089552238806"
,"0","32.74285714285714","78.61904761904762"
,"0.5","28.926829268292682","77.37722419928825"
,"0","40.785714285714285","79.95880149812734"
,"0","39.03333333333333","79.77490774907749"
,"0","34.42857142857143","78.76258992805755"
,"0","41.67857142857143","80.12359550561797"
,"0","38.61290322580645","79.6470588235294"
,"0.5","37.24242424242424","78.09252669039147"
,"0","39.96153846153846","80.22222222222223"
,"0","33.4375","80.62867647058823"
,"0.5","32.44117647058823","79.88489208633094"
,"0","36.56666666666667","82.74904942965779"
,"0","37.53333333333333","82.50561797752809"
,"0","34.088235294117645","81.39416058394161"
,"0","43.92307692307692","84.10646387832699"
,"0","43.25925925925926","82.92222222222222"
,"0.5","35.3235294117647","80.67259786476869"
,"0","41.607142857142854","83.90601503759399"
,"0","41.13793103448276","83.65925925925926"
,"0","33.21621621621622","82.24820143884892"
,"0","37.607142857142854","84.04428044280442"
,"0","37.275862068965516","84.42490842490842"
,"0.5","30.18918918918919","83.60573476702508"
,"0","41.69230769230769","85.2621722846442"
,"0","37.1","84.69117647058823"
,"0","32.77142857142857","83.56272401433692"
,"0","40.857142857142854","85.32958801498127"
,"0","39.1","85.06642066420665"
,"0","38.806451612903224","84.52173913043478"
,"0","41.03846153846154","86.47744360902256"
,"0","37.758620689655174","85.87822878228782"
,"0.5","32.25714285714286","85.62545454545455"
,"0","40.22222222222222","87.25842696629213"
,"0","34.90625","86.96678966789668"
,"0","31.16216216216216","86.07942238267148"
,"0","33","87.57575757575758"
,"0","29.84375","87.26492537313433"
,"0","29.058823529411764","84.82078853046595"
,"0","33.724137931034484","86.24163568773234"
,"0","32.516129032258064","85.97435897435898"
,"0","31.515151515151516","84.22695035460993"
,"0","39.69230769230769","84.6029411764706"
,"0","36.55172413793103","85.28937728937728"
,"0","34.09375","83.85765124555161"
,"0","39.666666666666664","86.23420074349443"
,"0","37.89655172413793","86.91111111111111"
,"0","32.371428571428574","85.40647482014388"
,"0","38.793103448275865","87.94339622641509"
,"0.5","34.05882352941177","87.63197026022304"
,"1","34.05714285714286","86.71636363636364"
,"0","35.70967741935484","89.50190114068441"
,"0","33.529411764705884","89.15730337078652"
,"0.5","32.638888888888886","87.2463768115942"
,"0","40.17857142857143","87.77153558052434"
,"0","39.758620689655174","87.7925925925926"
,"0","33","85.65357142857142"
,"0","43.42307692307692","88.13011152416357"
,"0","44.38461538461539","88.15441176470588"
,"0","35.93939393939394","87.24820143884892"
,"0","40.96551724137931","89.46037735849056"
,"0","39.29032258064516","88.4760147601476"
,"0","34.80555555555556","87.55595667870035"
,"0","40.935483870967744","89.83712121212122"
,"0","38.294117647058826","89.49253731343283"
,"0","34.35897435897436","87.5812274368231"
,"0","44.43333333333333","89.88721804511279"
,"0","38","89.55185185185185"
,"0.5","36.05128205128205","87.97122302158273"
,"0","40.266666666666666","88.63805970149254"
,"0","37.57575757575758","88.97777777777777"
,"0","34.486486486486484","87.72563176895306"
,"0","42.93103448275862","91.2"
,"0","39.875","90.17712177121771"
,"0","36.416666666666664","88.58781362007169"
,"0","41.43333333333333","92.45075757575758"
,"0","38.63636363636363","91.39259259259259"
,"0","32.85","90.72727272727273"
,"0","40.48275862068966","93.53435114503817"
,"0","38.83870967741935","92.77902621722846"
,"0","31.846153846153847","91.4051094890511"
,"0","41.233333333333334","92.14606741573034"
,"0","40.87096774193548","91.44852941176471"
,"0","36.166666666666664","88.8904593639576"
,"0","44.52","92.73408239700375"
,"0","39.3448275862069","92.7"
,"0","34.529411764705884","91.35379061371842"
,"0","45.8","94.14285714285714"
,"0","40.44827586206897","93.74444444444444"
,"0","36.515151515151516","92.70289855072464"
,"0","43.464285714285715","95.67300380228137"
,"0","37.84848484848485","94.88432835820896"
,"0","36.65714285714286","93.46545454545455"
,"0","40.03225806451613","97.30152671755725"
,"0","39.75","97.56060606060606"
,"0.5","37.31428571428572","96.03690036900369"
,"0","45.925925925925924","96.63878326996198"
,"0","43.724137931034484","96.187265917603"
,"0","38.26470588235294","94.38545454545455"
,"0","38.592592592592595","96.50943396226415"
,"0","34.58064516129032","96.07063197026022"
,"0","30.75","93.6236559139785"
,"0","34.96875","95.92164179104478"
,"0","32.05555555555556","96.56133828996282"
,"0","32.16216216216216","94.09677419354838"
,"0","37.642857142857146","98.2840909090909"
,"0","33.90625","96.38970588235294"
,"0","31.97142857142857","94.63214285714285"
,"0","33.827586206896555","97.43445692883896"
,"0","31.625","97.70631970260223"
,"0","27.605263157894736","96.22463768115942"
,"0","36.30769230769231","97.96616541353383"
,"0","34.67857142857143","97.1549815498155"
,"0","30.393939393939394","95.36559139784946"
,"0","39.8","98.38661710037175"
,"0","36.5","98.65682656826569"
,"0.5","31.939393939393938","96.82437275985663"
,"0","39.92","101.27272727272727"
,"0","36.607142857142854","101.1310861423221"
,"0","31.11764705882353","100.26838235294117"
,"0","31.75","102.47509578544062"
,"0","30.6","101.1685393258427"
,"0","23.925","99.58029197080292"
,"0","29.433333333333334","101.54511278195488"
,"0","28.5625","101.78358208955224"
,"0","26.36111111111111","100.55109489051095"
,"0","23.62962962962963","101.77358490566037"
,"0","24.59259259259259","100.88518518518518"
,"0.5","19.942857142857143","98.62724014336918"
,"0","20.433333333333334","102.28089887640449"
,"0","21.4","101.3970588235294"
,"0.5","19.314285714285713","98.79787234042553"
,"0","23.925925925925927","102.06985294117646"
,"0","23.24137931034483","102.32116788321167"
,"0","22.03125","101.48387096774194"
,"0","26.51851851851852","104.05947955390334"
,"0","25.655172413793103","104.67037037037036"
,"0","23.515151515151516","102.65467625899281"
,"0","27.64","104.44905660377358"
,"0","26.555555555555557","105.05263157894737"
,"0","22.058823529411764","102.61090909090909"
,"0","24.392857142857142","103.85171102661597"
,"0","23.733333333333334","102.53159851301115"
,"0","19.23076923076923","99.5"
,"0","23.03125","101.35820895522389"
,"0.5","23.303030303030305","100.4981684981685"
,"1","21.756756756756758","98.98214285714286"
,"0","24.903225806451612","99.31111111111112"
,"0","23.02857142857143","99.57720588235294"
,"0","22.756756756756758","98.0752688172043"
,"0","20.1","100.46992481203007"
,"0.5","19.242424242424242","99.97777777777777"
,"1","18.61111111111111","98.09712230215827"
,"0","20.137931034482758","102.57251908396947"
,"0","18.666666666666668","102.02631578947368"
,"0","17.62162162162162","100.4065934065934"
,"0","14.5","101.98479087452472"
,"0","14.5625","101.83082706766918"
,"0.5","14.676470588235293","100.94833948339483"
,"0","15.206896551724139","102.48473282442748"
,"0","15.193548387096774","101.56179775280899"
,"0","14.428571428571429","98.53956834532374"
,"0","17.357142857142858","100.53731343283582"
,"0","17.724137931034484","100.42066420664207"
,"0","15.657142857142857","98.88848920863309"
,"0","16.375","98.62453531598513"
,"0","15.942857142857143","97.82116788321167"
,"0","15.657894736842104","97.7581227436823"
,"0","17.393939393939394","99.2639405204461"
,"0","16.916666666666668","99.52767527675277"
,"0.5","17.43243243243243","98.72101449275362"
,"0","19.806451612903224","101.66287878787878"
,"0","18.514285714285716","101.14179104477611"
,"0.5","16.78048780487805","99.92335766423358"
,"0","18.727272727272727","102.60377358490567"
,"0","19.147058823529413","101.7"
,"0","16.853658536585368","101.57875457875458"
,"0","20.46875","102.51330798479087"
,"0","20.235294117647058","102.35338345864662"
,"0","19.56756756756757","99.28519855595668"
,"0","21.129032258064516","102.62406015037594"
,"0","19.685714285714287","102.8544776119403"
,"0","18.641025641025642","100.50902527075812"
,"0","23.555555555555557","103.4106463878327"
,"0","22.896551724137932","102.85767790262172"
,"0","19.942857142857143","101.22627737226277"
,"0","22.20689655172414","103.61216730038022"
,"0","21.09375","102.67537313432835"
,"0","19.216216216216218","100.33574007220217"
,"0","20.78125","103.46768060836501"
,"0","21.12121212121212","104.0719696969697"
,"0.5","21.470588235294116","102.00735294117646"
,"0","24.24137931034483","104.56870229007633"
,"0","22.9375","103.99248120300751"
,"0.5","20.81081081081081","101.58545454545454"
,"0","25.26923076923077","104.58426966292134"
,"0","23.620689655172413","103.65808823529412"
,"0","21.727272727272727","102.78339350180505"
,"0","23.714285714285715","105.93939393939394"
,"0.5","22.387096774193548","104.58148148148148"
,"1","21.38235294117647","102.56834532374101"
,"0","22.25","106.9469696969697"
,"0","22.32","105.56666666666666"
,"0","19.566666666666666","102.79285714285714"
,"0","20.84","105.29166666666667"
,"0","20.25925925925926","104.71641791044776"
,"0","19.2","101.94604316546763"
,"0","21.04","105.48314606741573"
,"0","21.192307692307693","105.69516728624535"
,"0","17.176470588235293","105.14285714285714"
,"0","20.46153846153846","107.97328244274809"
,"0","19.310344827586206","106.94756554307116"
,"0","18.46875","104.45652173913044"
,"0","21.11111111111111","107.7824427480916"
,"0","21.321428571428573","107.15789473684211"
,"0","19.060606060606062","105.02554744525547"
,"0","23.615384615384617","107.47940074906367"
,"0","21.433333333333334","107.67657992565056"
,"0","19.88235294117647","104.44285714285714"
,"0","23.071428571428573","109.11278195488721"
,"0","24.035714285714285","107.70220588235294"
,"0","22","106.37410071942446"
,"0","22.88","110.06766917293233"
,"0","20.033333333333335","109.03321033210332"
,"0","18.142857142857142","107.2841726618705"
,"0","19.275862068965516","108.49626865671642"
,"0","19.6","108.68888888888888"
,"0","16.864864864864863","107.32246376811594"
,"0","19.612903225806452","110.18939393939394"
,"0.5","19.393939393939394","110.35714285714286"
,"1","17.384615384615383","107.35507246376811"
,"0","21.482758620689655","111.14393939393939"
,"0","21.733333333333334","109.67037037037036"
,"0.5","19.6","107.12903225806451"
,"0","22","109.96666666666667"
,"0","21.448275862068964","109.35766423357664"
,"0","18.742857142857144","109.16967509025271"
,"0","22.14814814814815","113.42424242424242"
,"0","22.321428571428573","112.31226765799256"
,"0","18.333333333333332","110.85818181818182"
,"0","24.8","113.44905660377358"
,"0","20.967741935483872","112.75836431226766"
,"0","20.08823529411765","110.49819494584838"
,"0","24.576923076923077","112.07116104868913"
,"0","25.53846153846154","112.23420074349443"
,"0","21.71875","109.59712230215827"
,"0","25.923076923076923","113.78571428571429"
,"0","24.20689655172414","113.51301115241635"
,"0.5","23.612903225806452","111.6304347826087"
,"0","30.652173913043477","114.90566037735849"
,"0","27.074074074074073","114.61567164179104"
,"0","23.8125","113.10218978102189"
,"0","28.53846153846154","115.38721804511279"
,"0.5","28.444444444444443","113.42490842490842"
,"1","25.741935483870968","111.9820788530466"
,"0","27.8","115.93984962406014"
,"0","23.387096774193548","115.64312267657992"
,"0","20.56756756756757","113.29963898916968"
,"0","25.714285714285715","117.39622641509433"
,"0","24.193548387096776","117.07835820895522"
,"0","21.243243243243242","115.09454545454545"
,"0","30.916666666666668","118.91666666666667"
,"0","30.64","119.0187969924812"
,"0","24.181818181818183","116.12"
,"0","26.96551724137931","121.24615384615385"
,"0","27.033333333333335","118.18587360594796"
,"0","24.142857142857142","115.35611510791367"
,"0","29.275862068965516","117.57303370786516"
,"0.5","28.35483870967742","117.26296296296296"
,"1","26.085714285714285","115.71014492753623"
,"0","33.92","120.62737642585552"
,"0","29.233333333333334","120.71320754716982"
,"0","24.675675675675677","118.17216117216117"
,"0","29.551724137931036","123.02298850574712"
,"0","30.517241379310345","121.70676691729324"
,"0.5","29.516129032258064","117.44964028776978"
,"0","32.53846153846154","122.53787878787878"
,"0","27.40625","120.81111111111112"
,"0","25.333333333333332","117.49285714285715"
,"0","25.451612903225808","121.41791044776119"
,"0","26.419354838709676","120.62867647058823"
,"0","23.72222222222222","119.02158273381295"
,"0","28.344827586206897","121.26966292134831"
,"0","25.147058823529413","120.4760147601476"
,"0","26.11764705882353","120.15328467153284"
,"0","33","123.26436781609195"
,"0","32.74074074074074","122.85984848484848"
,"0","29.483870967741936","120.68265682656826"
,"0","30.884615384615383","123.61832061068702"
,"0","26.0625","123.6780303030303"
,"0","24.13888888888889","121.03676470588235"
,"0","29.344827586206897","125.35384615384615"
,"0","28.419354838709676","124.92015209125475"
,"0","26.142857142857142","121.78308823529412"
,"0","29.607142857142858","123.57854406130268"
,"0.5","28.6","119.57720588235294"
,"1","24.805555555555557","117.57347670250896"
,"0","29.2","121.63157894736842"
,"0","27.515151515151516","121.27137546468401"
,"0","27.676470588235293","119.62181818181818"
,"0","38.04347826086956","123.65399239543726"
,"0.5","35.96","123.71698113207547"
,"1","29.967741935483872","121.08791208791209"
,"0","32.464285714285715","123.36781609195403"
,"0","32.310344827586206","120.69516728624535"
,"0","25.63157894736842","117.36559139784946"
,"0","32.333333333333336","121.52631578947368"
,"0.5","32.25806451612903","122.06741573033707"
,"1","28.75","119.51272727272728"
,"0","31.391304347826086","118.88059701492537"
,"0","27.703703703703702","118.9962962962963"
,"0","25.9","118.68498168498168"
,"0","26.77777777777778","122.31274131274131"
,"0","25.066666666666666","120.99242424242425"
,"0","22.457142857142856","118.86346863468634"
,"0","25.379310344827587","122.02307692307693"
,"0","25.5","120.26691729323308"
,"0","22.82857142857143","115.6594982078853"
,"0","31.2","120.0867924528302"
,"0","29.85185185185185","119.29739776951673"
,"0","26.967741935483872","116.0179211469534"
,"0","32.458333333333336","118.3085501858736"
,"0","27.82758620689655","118"
,"0","24.705882352941178","115.2170818505338"
,"0","28.344827586206897","119.65555555555555"
,"0","28.366666666666667","119.7720588235294"
,"0.5","26","117.34642857142858"
,"0","31.11111111111111","121.45149253731343"
,"0","29.93103448275862","121.54814814814814"
,"0","25.771428571428572","119.04676258992805"
,"0","29.433333333333334","123.93560606060606"
,"0","29.451612903225808","124.46415094339622"
,"0.5","28.636363636363637","122.25735294117646"
,"0","30.1875","124.67307692307692"
,"0","27.805555555555557","123.78030303030303"
,"0","26.641025641025642","119.39492753623189"
,"0","33.29032258064516","123.73282442748092"
,"0","31.323529411764707","121.5092936802974"
,"0","29","118.15053763440861"
,"0","35.56666666666667","123.0719696969697"
,"0","33.303030303030305","122.23134328358209"
,"0","27.78048780487805","119.68478260869566"
,"0","32.78787878787879","123.70454545454545"
,"0","33.75757575757576","121.50553505535055"
,"0.5","30.289473684210527","118.59642857142858"
,"0","29.482758620689655","122.15241635687732"
,"0","28.548387096774192","121.80147058823529"
,"0","27.78787878787879","118.06360424028269"
,"0","31.48148148148148","123.28888888888889"
,"0","31.321428571428573","122.93040293040293"
,"0","28.375","120.85357142857143"
,"0","33.46153846153846","122.98892988929889"
,"0.5","29.966666666666665","122.19636363636364"
,"1","27.41176470588235","121.87410071942446"
,"0","30.1","125.7218045112782"
,"0","31.066666666666666","126.24719101123596"
,"0","26.16216216216216","124.92279411764706"
,"0","33","128.87209302325581"
,"0.5","28.314285714285713","129.37065637065638"
,"1","26.384615384615383","124.63837638376384"
,"0","34.925925925925924","129.94163424124514"
,"0","33.48275862068966","127.49242424242425"
,"0","30.393939393939394","123.38909090909091"
,"0","38.16","127.85114503816794"
,"0","35.035714285714285","126.45318352059925"
,"0.5","25.5","124.21897810218978"
,"0","27.88235294117647","128.2689393939394"
,"0","28.852941176470587","127.82397003745318"
,"0.5","23.790697674418606","125.55474452554745"
,"0","29.41176470588235","129.4576923076923"
,"0","28","128.49242424242425"
,"0","25.069767441860463","124.3490909090909"
,"0","33","129.27756653992395"
,"0","33.96875","128.3370786516854"
,"0","32.02857142857143","126.51282051282051"
,"0","28.7","126.54135338345864"
,"0.5","26.294117647058822","125.66296296296296"
,"1","25.135135135135137","123.48375451263539"
,"0","27.75862068965517","127.53584905660378"
,"0","28.724137931034484","127.57677902621722"
,"0","24.771428571428572","123.08602150537635"
,"0","30.814814814814813","127.99248120300751"
,"0","27.806451612903224","127.0925925925926"
,"0.5","27.09090909090909","123.11387900355872"
,"0","28.433333333333334","127.84014869888476"
,"0","27.625","126.5036496350365"
,"0.5","23.641025641025642","123.04577464788733"
,"0","29.066666666666666","128.25"
,"0","27.393939393939394","128.7765567765568"
,"0","26.083333333333332","126.1067615658363"
,"0","28.90909090909091","130.6417910447761"
,"0","26.07894736842105","129.24542124542126"
,"0","25.146341463414632","127.01071428571429"
,"0","32.96666666666667","130.51119402985074"
,"0","32.87096774193548","130.54074074074074"
,"0","27.789473684210527","125.98226950354609"
,"0","35.58620689655172","130.79323308270676"
,"0","31.323529411764707","128.90441176470588"
,"0","27.6","126.66666666666667"
,"0","34.74193548387097","130.51503759398497"
,"0","33.60606060606061","130.53731343283582"
,"0","30.945945945945947","129.14285714285714"
,"0","33.94117647058823","132.67924528301887"
,"0.5","31.342105263157894","130.2610294117647"
,"1","29.333333333333332","127.98924731182795"
,"0","33.74193548387097","134.30943396226414"
,"0","33.65625","132.81851851851852"
,"0","28.58974358974359","131.87591240875912"
,"0","39.035714285714285","137.11832061068702"
,"0","36.225806451612904","137.07575757575756"
,"0.5","35","133.55311355311355"
,"0","33.51851851851852","137.53992395437263"
,"0","29.25","136.4756554307116"
,"0.5","24.375","133.98540145985402"
,"0","32","136.90494296577947"
,"0","30.96875","134.84758364312268"
,"0","27.756756756756758","133.3832116788321"
,"0","30.3","139.96153846153845"
,"0","29.375","138.83712121212122"
,"0.5","27.083333333333332","134.76642335766422"
,"0","30.40740740740741","138.94656488549617"
