"BehaviorSpace results (NetLogo 5.2.0)"
"priority_queue_them_park.nlogo"
"globals-waiting-time / globals-numbers-playing"
"12/20/2015 00:07:17:503 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","1","2","3","4","5","6","7","8","9"
"number-persons","1","1","1","50","50","50","300","300","300"
"capacity-of-priority-queue","1","1","50","1","1","50","1","1","50"
"[reporter]","globals-waiting-time / globals-numbers-playing","globals-waiting-time / globals-numbers-playing","globals-waiting-time / globals-numbers-playing","globals-waiting-time / globals-numbers-playing","globals-waiting-time / globals-numbers-playing","globals-waiting-time / globals-numbers-playing","globals-waiting-time / globals-numbers-playing","globals-waiting-time / globals-numbers-playing","globals-waiting-time / globals-numbers-playing"
"[final]","0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"1","1","0.25","2","4.555555555555555","0.9824561403508771","27.166666666666668","28.72222222222222","1.1926910299003322"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0","0.3333333333333333","5.705882352941177","7.055555555555555","0.8","21.5","26.27777777777778","1.1506849315068493"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","1","0.3333333333333333","5","2.3333333333333335","1.0476190476190477","17.22222222222222","24.666666666666668","1.1099656357388317"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","6.352941176470588","5.882352941176471","0.8571428571428571","27","26.72222222222222","1.2380952380952381"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","9.117647058823529","5.0588235294117645","0.68","12.88888888888889","18.333333333333332","1.309278350515464"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0","0","3.3529411764705883","5","1.0833333333333333","23.77777777777778","23.38888888888889","1.2178988326848248"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0.3333333333333333","4.470588235294118","2.8333333333333335","0.7692307692307693","31.88888888888889","30.77777777777778","1.2597864768683273"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"1","0","0.3333333333333333","4.294117647058823","11","0.6290322580645161","24.555555555555557","29.555555555555557","1.2028985507246377"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0.5","0","6.705882352941177","10.529411764705882","0.8461538461538461","26.38888888888889","25.944444444444443","1.323943661971831"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0.6666666666666666","8.823529411764707","3.6470588235294117","0.8472222222222222","33.44444444444444","26.27777777777778","1.1236363636363635"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0","0.25","5.444444444444445","2.3529411764705883","0.7611940298507462","33.72222222222222","28.5","1.254295532646048"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0.3333333333333333","2.3333333333333335","6.888888888888889","0.7872340425531915","40.5","38.666666666666664","1.1563517915309447"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"1","1","0.3333333333333333","5.176470588235294","3.7222222222222223","1","34.388888888888886","30.944444444444443","1.164179104477612"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0.3333333333333333","1.0555555555555556","6.944444444444445","0.859375","22.5","33.22222222222222","1.2372262773722629"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"1","0","0","2.7222222222222223","2.7222222222222223","0.819672131147541","36.44444444444444","22.5","1.1262458471760797"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0","0","2.0555555555555554","7","0.7580645161290323","30.166666666666668","26.27777777777778","1.3"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0.5","0.3333333333333333","4.352941176470588","4.722222222222222","0.984375","40.77777777777778","28.38888888888889","1.2280701754385965"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","5.529411764705882","1.7222222222222223","1.0166666666666666","27.5","20.11111111111111","1.221476510067114"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0.5","0","1.588235294117647","6.5","0.8","32.111111111111114","30.5","1.2048611111111112"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0.6666666666666666","2.4444444444444446","1.7777777777777777","0.896551724137931","31","37.44444444444444","1.221453287197232"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","1","0.25","4.111111111111111","3.235294117647059","0.8857142857142857","32.77777777777778","27.77777777777778","1.1564885496183206"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0","0.3333333333333333","4.5","3.0555555555555554","0.559322033898305","41.833333333333336","23.11111111111111","1.325088339222615"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0.5","7.722222222222222","6.666666666666667","0.8208955223880597","31.38888888888889","43.833333333333336","1.2154882154882154"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0.25","5","2.588235294117647","0.6721311475409836","26.77777777777778","31.944444444444443","1.1838235294117647"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","4.823529411764706","3.6470588235294117","0.7466666666666667","34.833333333333336","24.833333333333332","1.2450980392156863"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","1","0.3333333333333333","1.2777777777777777","1.3888888888888888","0.6285714285714286","39.55555555555556","35.5","1.254416961130742"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0.3333333333333333","5","6.944444444444445","0.76","30.77777777777778","25.055555555555557","1.2352941176470589"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0.5","3.235294117647059","3.6666666666666665","0.76","22.944444444444443","35.888888888888886","1.1448763250883391"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","1","0","3.5294117647058822","3.111111111111111","0.9841269841269841","32.77777777777778","43.333333333333336","1.1204379562043796"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0.3333333333333333","6.9411764705882355","4","0.7037037037037037","30.72222222222222","34.94444444444444","1.421487603305785"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","4.235294117647059","5.666666666666667","0.9183673469387755","28.11111111111111","41.22222222222222","1.33984375"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0.6666666666666666","9.529411764705882","3.888888888888889","1.16","31.555555555555557","31.88888888888889","1.2951541850220265"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0","0.3333333333333333","9","4.833333333333333","0.9047619047619048","41.05555555555556","28.5","1.3403361344537814"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0.25","9","6.611111111111111","0.8636363636363636","34.833333333333336","21.27777777777778","1.5739130434782609"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0.3333333333333333","5.666666666666667","4.222222222222222","0.8888888888888888","31.333333333333332","39.888888888888886","1.5543478260869565"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0.5","0","2.4444444444444446","4.222222222222222","1.1363636363636365","26.61111111111111","19.22222222222222","1.5508021390374331"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0.3333333333333333","0.3333333333333333","7.529411764705882","2.2222222222222223","1.163265306122449","36.111111111111114","29.88888888888889","1.3559322033898304"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"1","0","0.3333333333333333","2.5","5.833333333333333","1.1142857142857143","33.166666666666664","52.05555555555556","1.7124183006535947"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","1","0.3333333333333333","3.888888888888889","5.166666666666667","0.7419354838709677","24.166666666666668","35.44444444444444","1.5853658536585367"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0.5","2.4444444444444446","5.611111111111111","1.1724137931034482","51.888888888888886","34.833333333333336","1.7809523809523808"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","2.7222222222222223","6.444444444444445","1.4666666666666666","27.38888888888889","34.611111111111114","2.9479166666666665"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0.5","3.7777777777777777","2.1666666666666665","3.08","27.11111111111111","43.888888888888886","2.8115942028985508"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"1","0","0","1.6666666666666667","3.3333333333333335","1.5714285714285714","43.05555555555556","40.111111111111114","3.1206896551724137"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0.3333333333333333","9.61111111111111","10.166666666666666","2.076923076923077","37.333333333333336","37.55555555555556","4.296875"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.3333333333333333","0","0","4.388888888888889","3.5","1.3076923076923077","34.94444444444444","33.666666666666664","5.674418604651163"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0","0","3.7058823529411766","1.7222222222222223","3","40.166666666666664","39","6.7560975609756095"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0.5","0.5","12.277777777777779","7.388888888888889","1.2272727272727273","31.88888888888889","38.55555555555556","6.153846153846154"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0.5","0.3333333333333333","3.2777777777777777","3.3333333333333335","5.55","31.833333333333332","35.05555555555556","7.242424242424242"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","1.7222222222222223","1.5555555555555556","3.391304347826087","50.72222222222222","36.611111111111114","8.451612903225806"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"1","0","0","3","3.5","3.25","30.11111111111111","27.166666666666668","8.625"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","5.055555555555555","10.38888888888889","5.2727272727272725","34.72222222222222","22","11.304347826086957"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","3.611111111111111","2.9444444444444446","2.380952380952381","50.388888888888886","37.77777777777778","14.76923076923077"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","1","0.5","1.5","3.2777777777777777","2.75","48.5","34.55555555555556","26.05"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0.5","0.5","1.4444444444444444","14.055555555555555","1.1666666666666667","35.888888888888886","38.05555555555556","15.045454545454545"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","9.722222222222221","2.9444444444444446","4.545454545454546","33.55555555555556","33.888888888888886","20"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0.5","0","4.722222222222222","1.6666666666666667","2.473684210526316","35.77777777777778","43.111111111111114","27.68421052631579"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0.3333333333333333","0","1.7222222222222223","4.117647058823529","3","37.72222222222222","25.61111111111111","30.22222222222222"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0.3333333333333333","0","2.7777777777777777","4.333333333333333","10.777777777777779","31.944444444444443","35.44444444444444","23.555555555555557"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0.3333333333333333","1","2.8333333333333335","3.0555555555555554","5.222222222222222","44.72222222222222","40.22222222222222","22.166666666666668"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"1","0","0","15.833333333333334","2.7777777777777777","5","35.333333333333336","36.55555555555556","22.166666666666668"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.3333333333333333","1","0.5","3.7222222222222223","2.0555555555555554","9.722222222222221","44.166666666666664","43.388888888888886","22.055555555555557"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0.5","9.333333333333334","2.5555555555555554","8.11111111111111","33.833333333333336","45.388888888888886","21.166666666666668"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0","0.5","2","5.222222222222222","3.5555555555555554","63.111111111111114","37.833333333333336","20.38888888888889"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0","0","1.8888888888888888","8.588235294117647","4.277777777777778","35.05555555555556","35.22222222222222","22.38888888888889"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0","0","13","1.3888888888888888","1.8888888888888888","45.5","47.333333333333336","39.833333333333336"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0","0","2.2777777777777777","1.7058823529411764","2.4444444444444446","41.22222222222222","48.44444444444444","24.22222222222222"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","1","1","2.9444444444444446","1.7058823529411764","3.2222222222222223","25.61111111111111","52.55555555555556","23"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0","0","2.111111111111111","10.38888888888889","7.944444444444445","37.72222222222222","37.44444444444444","35.111111111111114"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","1.8888888888888888","3.2222222222222223","1.9444444444444444","46.888888888888886","40.888888888888886","41.94444444444444"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","5.888888888888889","5.294117647058823","8.055555555555555","46.611111111111114","36.22222222222222","31.944444444444443"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0.5","2.8333333333333335","2.411764705882353","2.8333333333333335","58.94444444444444","44.55555555555556","39.666666666666664"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"1","0","0","3.388888888888889","3.8823529411764706","5.666666666666667","32.388888888888886","43.55555555555556","43.77777777777778"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0","0","7.055555555555555","6.722222222222222","3.5","44.111111111111114","53.388888888888886","39.111111111111114"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","1","0.5","16.333333333333332","2.8333333333333335","6.722222222222222","45.22222222222222","38.05555555555556","41.55555555555556"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0.5","4.833333333333333","3.611111111111111","8.055555555555555","50.888888888888886","28.72222222222222","29.666666666666668"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","1.7222222222222223","12.055555555555555","1.5","46.111111111111114","45.666666666666664","32.05555555555556"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","22.444444444444443","9.88888888888889","2.2222222222222223","43.388888888888886","46.05555555555556","45.22222222222222"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","2.7222222222222223","1.5555555555555556","8.5","30.61111111111111","39.55555555555556","39.333333333333336"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0","0","1.7777777777777777","3.1666666666666665","1.7222222222222223","25.72222222222222","44.44444444444444","28.77777777777778"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","7.944444444444445","4.333333333333333","7","39.333333333333336","41.611111111111114","37.333333333333336"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","1","2.5","3.611111111111111","7","22.944444444444443","45.388888888888886","26.055555555555557"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"1","0","0","1.8333333333333333","2.9444444444444446","7.722222222222222","23.444444444444443","36.5","28.72222222222222"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.3333333333333333","0","0","2.5","3.2777777777777777","6.111111111111111","25.72222222222222","28.166666666666668","40.72222222222222"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","1","0","13.5","4.833333333333333","3.611111111111111","66.5","25.11111111111111","17.333333333333332"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","1","1.1111111111111112","10.555555555555555","45.05555555555556","27.666666666666668","28.666666666666668"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0","0","4.333333333333333","2.7777777777777777","2.888888888888889","46.833333333333336","35.72222222222222","20.22222222222222"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","8.88888888888889","2.6666666666666665","3.5","37.44444444444444","43.111111111111114","25"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0.5","2.0555555555555554","12.88888888888889","2.2777777777777777","27.166666666666668","40.22222222222222","36.166666666666664"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"1","1","0","1.7777777777777777","16.22222222222222","1.8888888888888888","44.94444444444444","18.833333333333332","26.27777777777778"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","8.944444444444445","3.4444444444444446","2.2222222222222223","30.666666666666668","35.27777777777778","31.5"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"1","1","0","5.5","3.4444444444444446","10.444444444444445","50.666666666666664","33.44444444444444","53.166666666666664"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","4.611111111111111","7.444444444444445","5.888888888888889","51.27777777777778","33.22222222222222","26.11111111111111"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0","0","5.111111111111111","3.3333333333333335","4.888888888888889","37.44444444444444","32.44444444444444","48.22222222222222"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","3.9444444444444446","13.88888888888889","5.333333333333333","52.333333333333336","40.94444444444444","50.22222222222222"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","4.888888888888889","2.111111111111111","5.444444444444445","35.5","59.111111111111114","26.055555555555557"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0","1","1.6666666666666667","8.444444444444445","2.2222222222222223","47","47.5","74.44444444444444"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0.5","0.3333333333333333","4.5","2.611111111111111","1.9444444444444444","38.5","38.666666666666664","59.888888888888886"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0","0.5","6.5","6.166666666666667","5.055555555555555","61.44444444444444","47.27777777777778","39.44444444444444"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","14.11111111111111","2.7222222222222223","7.444444444444445","49.5","32.388888888888886","26.88888888888889"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","3.888888888888889","3.7777777777777777","2.888888888888889","47.72222222222222","69.16666666666667","32.5"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0","1","1.8333333333333333","4.166666666666667","2.111111111111111","32.666666666666664","39.72222222222222","33.55555555555556"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","4.777777777777778","2.6666666666666665","11.166666666666666","25.11111111111111","28.88888888888889","33.166666666666664"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","1","0","3.8333333333333335","2.3333333333333335","3.1666666666666665","45","69.83333333333333","42.611111111111114"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0.5","0","3.5555555555555554","5.222222222222222","1.6666666666666667","51.22222222222222","51.72222222222222","23.77777777777778"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","3.9444444444444446","2.5555555555555554","4.611111111111111","60.05555555555556","49","30.27777777777778"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
,"0.5","0","0.5","1.8888888888888888","1.7222222222222223","3.7777777777777777","53.77777777777778","31.944444444444443","48.611111111111114"
,"0","0","0","0","0","0","0","0","0"
,"0","0","0","0","0","0","0","0","0"
